video_id,creator_id,archetype,niche_category,publish_date,video_length_mins,views,retention_rate,ctr,rpm,revenue
31944,1761,Consistent Volume Builders,Travel,2024-06-10,12.6,104,39.37,4.66,3.68,0.38
81995,2022,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-22,12.1,893,32.34,4.71,2.56,2.29
86674,2101,Consistent Volume Builders,Food & Cooking,2024-05-28,11.5,93,46.22,3.67,2.41,0.22
36609,2298,Consistent Volume Builders,Food & Cooking,2024-06-13,7.08,366,31.23,4.61,4.21,1.54
101464,2075,Consistent Volume Builders,Personal Finance,2024-04-19,9.1,208,30.92,4.73,3.04,0.63
48846,2571,Consistent Volume Builders,Lifestyle,2024-04-30,1.4,530,27.07,3.59,2.11,1.12
56092,1821,Consistent Volume Builders,Food & Cooking,2024-06-29,16.0,153,25.49,4.75,1.75,0.27
48486,2246,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-29,8.9,1173,20.34,5.19,1.57,1.84
12568,2467,Consistent Volume Builders,Entertainment,2024-04-13,7.7,1358,23.87,5.29,1.73,2.35
29004,2019,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-07,5.5,628,28.74,6.68,2.93,1.84
90147,2550,Consistent Volume Builders,Travel,2024-05-16,8.2,234,48.55,8.27,2.09,0.49
60823,971,High-Retention Niche Specialists,Health & Fitness Coaching,2024-06-08,18.4,192,31.15,6.18,1.07,0.21
16299,1922,Consistent Volume Builders,Entertainment,2024-04-07,9.5,279,37.23,4.57,1.94,0.54
68088,1777,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-15,6.9,261,34.72,3.91,1.81,0.47
37240,273,Subscriber Giants,Lifestyle,2024-04-16,9.2,18309,45.8,5.19,3.76,68.78
81074,2040,Consistent Volume Builders,Entertainment,2024-04-10,11.1,238,32.59,2.21,2.71,0.64
85223,2398,Consistent Volume Builders,Travel,2024-04-30,16.0,96,33.58,3.17,2.17,0.21
75996,1108,Viral Spike Chasers,Food & Cooking,2024-04-26,1.5,3374,18.3,9.87,1.84,6.21
37587,1962,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-21,14.7,83,23.44,6.51,3.28,0.27
14551,1533,Viral Spike Chasers,Entertainment,2024-05-02,13.6,1988,24.56,6.66,1.54,3.06
71741,2664,Consistent Volume Builders,Gaming,2024-06-14,12.9,993,23.41,3.71,3.29,3.27
66536,2163,Consistent Volume Builders,Lifestyle,2024-04-19,6.8,549,36.08,4.59,2.3,1.26
87957,1985,Consistent Volume Builders,Gaming,2024-06-29,6.6,161,23.33,3.92,2.74,0.44
49511,2313,Consistent Volume Builders,Lifestyle,2024-06-18,7.3,164,21.09,4.41,2.56,0.42
111496,2062,Consistent Volume Builders,Personal Finance,2024-05-09,9.3,268,37.13,4.7,2.91,0.78
70594,1522,Viral Spike Chasers,Lifestyle,2024-04-07,8.4,503,21.29,10.07,2.37,1.19
100936,3684,Emerging Dabblers,Lifestyle,2024-04-22,9.1,1014,20.93,2.8,2.24,2.27
109149,2089,Consistent Volume Builders,Food & Cooking,2024-06-05,0.5,464,37.77,3.93,2.32,1.08
64128,2245,Consistent Volume Builders,Health & Fitness Coaching,2024-06-12,9.8,612,38.44,6.43,1.91,1.17
82201,1871,Consistent Volume Builders,Travel,2024-04-11,7.9,2757,33.15,6.06,3.73,10.29
41593,2861,Emerging Dabblers,Travel,2024-05-10,5.9,50,17.13,2.48,1.83,0.09
110814,2614,Consistent Volume Builders,Lifestyle,2024-05-21,1.8,224,50.57,3.71,3.71,0.83
34308,2067,Consistent Volume Builders,Travel,2024-05-16,4.6,139,28.03,3.75,1.99,0.28
98131,2984,Emerging Dabblers,Personal Finance,2024-06-19,7.5,222,26.3,1.42,1.09,0.24
65194,1436,Viral Spike Chasers,Gaming,2024-06-21,7.2,2084,34.58,6.42,2.66,5.55
105220,2295,Consistent Volume Builders,Food & Cooking,2024-05-27,14.0,155,32.53,1.73,1.89,0.29
74751,1859,Consistent Volume Builders,Personal Finance,2024-06-28,11.7,118,32.9,3.01,1.41,0.17
60758,2518,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-27,5.2,266,32.18,5.71,1.65,0.44
28397,2253,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-15,7.0,131,30.0,2.92,1.41,0.18
19172,2284,Consistent Volume Builders,Health & Fitness Coaching,2024-04-13,14.1,268,24.29,6.04,2.45,0.66
25729,1396,Viral Spike Chasers,Gaming,2024-04-21,9.6,2159,19.45,7.29,1.79,3.86
78436,1866,Consistent Volume Builders,Gaming,2024-05-28,13.5,608,39.61,4.36,1.61,0.98
111,71,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-17,10.3,8223,36.82,5.43,3.2,26.3
14940,77,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-02,15.4,21189,38.79,8.52,3.73,79.08
72850,2639,Consistent Volume Builders,Lifestyle,2024-04-06,11.7,741,25.53,5.77,1.83,1.36
111258,1364,Viral Spike Chasers,Food & Cooking,2024-04-14,5.3,286,29.31,7.94,3.01,0.86
11721,175,Subscriber Giants,Gaming,2024-06-25,16.1,3032,44.64,6.44,4.97,15.08
77731,2350,Consistent Volume Builders,Food & Cooking,2024-05-25,12.7,1798,38.65,6.79,2.44,4.39
28339,2253,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-15,12.0,150,37.66,5.37,1.67,0.25
101428,226,Subscriber Giants,Entertainment,2024-04-21,0.5,31929,54.31,4.55,3.6,114.87
35745,362,High-Retention Niche Specialists,Travel,2024-04-12,25.5,369,55.98,3.31,0.98,0.36
91724,3073,Emerging Dabblers,Gaming,2024-05-01,14.6,10,18.8,2.23,1.03,0.01
10261,730,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-06,21.9,694,60.58,7.47,1.21,0.84
102276,3235,Emerging Dabblers,Travel,2024-04-12,0.5,10,21.42,3.75,0.65,0.01
105874,699,High-Retention Niche Specialists,Education / Test Prep,2024-04-07,17.6,615,47.91,3.0,1.7,1.04
47770,999,Viral Spike Chasers,Food & Cooking,2024-05-12,19.3,1967,24.58,11.84,2.68,5.27
94001,2225,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-19,12.3,463,44.87,6.12,2.2,1.02
33708,868,High-Retention Niche Specialists,Gaming,2024-06-22,18.5,9656,56.94,3.68,0.95,9.2
29967,611,High-Retention Niche Specialists,Personal Finance,2024-04-26,11.9,1410,47.65,4.2,1.52,2.15
9050,2587,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-28,12.6,366,20.41,6.64,2.93,1.07
76761,937,High-Retention Niche Specialists,Education / Test Prep,2024-05-26,19.0,600,57.86,5.44,1.63,0.98
44737,2219,Consistent Volume Builders,Education / Test Prep,2024-06-05,10.3,515,30.84,4.8,2.51,1.29
35229,1724,Consistent Volume Builders,Lifestyle,2024-05-01,9.6,721,33.26,3.24,1.42,1.02
986,2457,Consistent Volume Builders,Travel,2024-05-13,11.7,295,33.29,3.92,2.92,0.86
27380,2317,Consistent Volume Builders,Lifestyle,2024-05-21,5.7,186,24.92,4.57,1.42,0.26
24166,1667,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-27,5.2,190,25.38,3.48,2.71,0.51
104313,1844,Consistent Volume Builders,Travel,2024-05-22,15.3,1007,52.84,4.73,4.78,4.81
33593,2555,Consistent Volume Builders,Lifestyle,2024-05-18,8.9,66,24.65,6.97,2.59,0.17
24488,1875,Consistent Volume Builders,Food & Cooking,2024-06-13,14.0,718,23.01,3.57,3.0,2.15
53636,2448,Consistent Volume Builders,Lifestyle,2024-05-04,6.4,318,24.51,5.03,1.87,0.59
64992,2991,Emerging Dabblers,Education / Test Prep,2024-04-24,15.9,16,14.95,2.14,1.44,0.02
70972,1113,Viral Spike Chasers,Lifestyle,2024-05-10,8.5,1711,24.6,8.64,2.48,4.24
108949,1864,Consistent Volume Builders,Health & Fitness Coaching,2024-04-02,12.8,1070,31.66,3.57,2.76,2.95
111483,2062,Consistent Volume Builders,Personal Finance,2024-04-11,9.0,405,30.21,3.35,3.76,1.52
108540,961,High-Retention Niche Specialists,Education / Test Prep,2024-05-03,18.3,340,61.2,5.93,1.13,0.39
4876,1564,Consistent Volume Builders,Education / Test Prep,2024-05-16,11.2,135,32.52,3.29,3.23,0.44
60525,2885,Emerging Dabblers,Lifestyle,2024-04-28,4.4,482,16.15,2.63,2.01,0.97
14668,2619,Consistent Volume Builders,Gaming,2024-06-05,5.8,258,38.71,3.89,1.02,0.26
92236,1156,Viral Spike Chasers,Gaming,2024-05-10,0.5,2452,15.8,13.29,2.08,5.1
82173,118,Subscriber Giants,DIY & Craft Tutorials,2024-06-13,18.5,12682,36.32,7.71,2.75,34.82
37962,463,High-Retention Niche Specialists,Education / Test Prep,2024-05-14,19.4,74,35.89,4.09,1.28,0.09
35861,2469,Consistent Volume Builders,Personal Finance,2024-04-21,5.9,101,35.58,3.19,2.09,0.21
27659,3234,Emerging Dabblers,DIY & Craft Tutorials,2024-06-18,0.5,18,14.16,4.28,1.76,0.03
44255,2243,Consistent Volume Builders,Travel,2024-04-24,8.0,149,43.23,3.82,2.79,0.42
63785,1981,Consistent Volume Builders,Travel,2024-04-06,11.8,541,27.14,6.7,1.28,0.69
83385,3463,Emerging Dabblers,Lifestyle,2024-04-17,3.1,101,11.94,4.64,0.83,0.08
8894,215,Subscriber Giants,Education / Test Prep,2024-06-18,10.1,12634,42.74,7.9,3.94,49.72
27086,1779,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-27,8.0,1369,22.44,7.01,2.57,3.52
10625,683,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-23,23.8,1928,56.97,4.43,1.43,2.76
4747,1118,Viral Spike Chasers,Personal Finance,2024-05-19,5.2,827,22.27,9.08,2.14,1.77
70713,391,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-20,18.0,697,56.06,6.56,0.91,0.64
25461,218,Subscriber Giants,Lifestyle,2024-05-24,14.6,19731,57.74,4.54,5.09,100.51
72231,2059,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-25,10.9,721,16.84,5.15,3.31,2.39
108602,1896,Consistent Volume Builders,Lifestyle,2024-04-01,2.4,132,33.1,4.39,2.52,0.33
98660,1716,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-06-25,10.4,310,30.17,4.26,2.27,0.7
77399,127,Subscriber Giants,Gaming,2024-05-04,19.0,44880,27.15,7.31,3.8,170.72
50242,1607,Consistent Volume Builders,Lifestyle,2024-06-01,4.9,83,41.99,6.89,1.87,0.16
13558,1406,Viral Spike Chasers,Entertainment,2024-06-07,10.4,3024,24.23,5.76,2.96,8.96
11576,1033,Viral Spike Chasers,Gaming,2024-04-02,6.3,1130,26.53,8.85,1.06,1.2
30689,2633,Consistent Volume Builders,Travel,2024-04-09,8.4,195,32.94,5.9,3.47,0.68
56533,1781,Consistent Volume Builders,Travel,2024-04-03,9.5,478,30.63,3.31,1.81,0.87
89634,1945,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-12,12.2,129,21.58,8.07,2.87,0.37
106991,1355,Viral Spike Chasers,Gaming,2024-05-28,16.6,957,18.94,8.24,2.15,2.06
23811,219,Subscriber Giants,Personal Finance,2024-05-27,8.7,26214,34.94,7.09,4.13,108.13
45556,1566,Consistent Volume Builders,Entertainment,2024-05-31,7.6,205,32.29,4.63,2.83,0.58
33020,1214,Viral Spike Chasers,Gaming,2024-05-26,8.1,2628,22.25,10.34,3.46,9.1
97456,1665,Consistent Volume Builders,Travel,2024-05-17,9.8,111,35.91,3.96,3.2,0.36
76965,2419,Consistent Volume Builders,Personal Finance,2024-04-30,7.0,175,35.88,3.38,2.48,0.43
100140,155,Subscriber Giants,Food & Cooking,2024-05-07,13.1,32703,31.95,7.81,4.97,162.55
109729,1153,Viral Spike Chasers,Gaming,2024-04-03,4.58,1972,21.19,5.31,2.25,4.45
91621,2396,Consistent Volume Builders,Education / Test Prep,2024-05-21,7.8,282,33.11,5.16,1.86,0.52
106627,2681,Consistent Volume Builders,Travel,2024-05-27,9.6,92,17.65,4.55,3.41,0.31
112759,1516,Viral Spike Chasers,Personal Finance,2024-04-13,5.5,411,33.32,9.28,1.52,0.62
103118,2256,Consistent Volume Builders,Gaming,2024-04-30,12.2,144,43.39,4.21,3.87,0.56
65722,1548,Consistent Volume Builders,Lifestyle,2024-05-19,9.8,226,30.46,5.0,2.6,0.59
81568,2188,Consistent Volume Builders,Travel,2024-06-14,13.8,263,36.69,3.34,2.8,0.74
14521,309,Subscriber Giants,Education / Test Prep,2024-05-26,12.0,39053,19.93,9.74,5.13,200.4
11304,2895,Emerging Dabblers,Travel,2024-04-21,16.8,40,23.32,2.89,1.24,0.05
23937,2481,Consistent Volume Builders,Travel,2024-04-08,9.3,974,27.68,6.28,2.7,2.63
70642,137,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-21,7.0,39184,64.84,7.63,5.54,217.2
58182,2315,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-20,17.1,1022,33.61,4.22,3.1,3.17
83185,1976,Consistent Volume Builders,Lifestyle,2024-06-29,9.2,261,26.76,3.55,3.98,1.04
38588,2640,Consistent Volume Builders,Food & Cooking,2024-05-13,10.1,482,24.02,3.55,1.39,0.67
20777,1558,Consistent Volume Builders,Food & Cooking,2024-06-21,17.4,843,29.03,5.43,2.59,2.19
57705,1707,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-14,11.4,883,29.59,3.49,2.98,2.63
8927,2058,Consistent Volume Builders,Travel,2024-04-26,4.9,623,32.1,5.32,2.79,1.74
9238,2477,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-18,13.7,166,24.37,4.71,2.66,0.44
25312,2431,Consistent Volume Builders,Lifestyle,2024-06-07,16.4,435,34.67,6.0,2.54,1.11
205,212,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-10,14.9,11009,40.58,5.22,5.64,62.14
30267,1072,Viral Spike Chasers,DIY & Craft Tutorials,2024-05-18,9.8,2835,8.57,7.93,2.22,6.29
31342,1789,Consistent Volume Builders,Personal Finance,2024-04-24,14.5,557,38.59,5.11,3.02,1.68
89374,2194,Consistent Volume Builders,Food & Cooking,2024-06-14,14.8,545,27.42,3.74,3.19,1.74
48293,2324,Consistent Volume Builders,Lifestyle,2024-05-02,9.1,231,29.54,5.11,2.22,0.51
4104,2500,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-27,8.3,58,25.65,4.83,3.35,0.19
109414,1699,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-14,5.3,48,36.63,3.34,3.13,0.15
46691,2334,Consistent Volume Builders,Travel,2024-04-07,16.9,298,23.9,4.27,3.0,0.89
93936,2493,Consistent Volume Builders,Travel,2024-05-21,3.4,214,35.64,3.89,2.49,0.53
91886,2524,Consistent Volume Builders,Food & Cooking,2024-05-20,0.5,743,29.38,5.05,2.91,2.16
81522,559,High-Retention Niche Specialists,DIY & Craft Tutorials,2024-05-15,12.6,1572,30.9,6.54,1.71,2.68
82049,2552,Consistent Volume Builders,Travel,2024-06-11,12.5,524,24.74,5.33,3.59,1.88
38389,3139,Emerging Dabblers,Health & Fitness Coaching,2024-06-20,4.1,771,18.45,5.53,1.85,1.43
41009,510,High-Retention Niche Specialists,Travel,2024-06-23,15.1,1377,47.19,5.42,0.86,1.18
1378,1823,Consistent Volume Builders,Lifestyle,2024-05-13,7.6,343,35.12,4.74,4.1,1.41
69611,266,Subscriber Giants,Entertainment,2024-05-16,8.6,92608,35.07,5.34,4.44,411.04
100196,1687,Consistent Volume Builders,Gaming,2024-06-14,6.6,750,42.83,7.97,0.87,0.66
82156,118,Subscriber Giants,DIY & Craft Tutorials,2024-05-18,11.7,5732,63.14,7.19,2.97,17.02
60802,2518,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-19,8.5,538,29.45,4.79,1.68,0.91
46589,58,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-21,4.4,10481,29.69,5.9,4.45,46.67
25557,1972,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-07,11.7,723,35.54,4.75,2.79,2.02
58828,231,Subscriber Giants,Entertainment,2024-06-06,11.6,4574,46.96,7.54,3.91,17.91
89212,1241,Viral Spike Chasers,Entertainment,2024-05-19,7.1,2062,22.36,7.94,1.0,2.06
43432,2403,Consistent Volume Builders,Travel,2024-04-13,5.3,128,32.74,3.14,2.12,0.27
43172,2290,Consistent Volume Builders,Travel,2024-04-12,16.0,855,23.28,4.17,2.59,2.22
23613,558,High-Retention Niche Specialists,Health & Fitness Coaching,2024-06-16,12.6,593,40.41,4.95,1.06,0.63
97403,634,High-Retention Niche Specialists,Health & Fitness Coaching,2024-04-23,21.7,624,45.65,1.81,1.55,0.97
101796,1046,Viral Spike Chasers,Lifestyle,2024-05-04,4.3,3266,19.97,8.25,1.4,4.57
30380,2536,Consistent Volume Builders,Lifestyle,2024-05-14,0.5,68,33.01,1.53,1.43,0.1
50358,1930,Consistent Volume Builders,Travel,2024-04-16,5.7,326,30.7,3.48,2.36,0.77
56722,2343,Consistent Volume Builders,Travel,2024-06-07,2.3,782,33.88,5.64,2.04,1.6
49147,2923,Emerging Dabblers,Food & Cooking,2024-04-29,22.8,17,16.52,3.78,2.4,0.04
104858,1931,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-05,10.5,377,28.8,3.76,2.43,0.92
110095,2265,Consistent Volume Builders,Lifestyle,2024-06-02,16.3,956,29.06,5.77,3.67,3.51
91035,1700,Consistent Volume Builders,Lifestyle,2024-06-22,4.7,886,33.73,4.48,3.01,2.67
73198,2176,Consistent Volume Builders,Travel,2024-05-31,5.0,122,30.06,4.11,2.58,0.31
93477,2157,Consistent Volume Builders,DIY & Craft Tutorials,2024-04-27,10.0,276,17.18,4.37,2.78,0.77
91795,1385,Viral Spike Chasers,Entertainment,2024-04-09,12.6,1061,38.22,7.41,0.88,0.93
16648,451,High-Retention Niche Specialists,Food & Cooking,2024-04-12,14.7,3804,54.87,5.12,1.19,4.54
17286,81,Subscriber Giants,Food & Cooking,2024-05-04,13.7,26915,34.07,7.33,2.77,74.42
43085,1836,Consistent Volume Builders,Travel,2024-04-17,9.7,159,28.49,4.12,2.43,0.39
52555,291,Subscriber Giants,Education / Test Prep,2024-04-18,11.3,11192,49.61,8.09,4.64,51.96
78112,130,Subscriber Giants,Gaming,2024-04-23,15.3,10680,42.83,8.15,3.55,37.9
78001,794,High-Retention Niche Specialists,Personal Finance,2024-06-06,22.2,1654,54.91,6.82,1.7,2.82
34798,3127,Emerging Dabblers,DIY & Craft Tutorials,2024-05-16,11.0,192,13.51,2.9,0.45,0.09
109047,2183,Consistent Volume Builders,Health & Fitness Coaching,2024-04-04,9.6,200,24.43,2.7,2.23,0.45
98349,1596,Consistent Volume Builders,Travel,2024-04-16,15.2,601,15.84,5.43,1.22,0.74
98548,1078,Viral Spike Chasers,Gaming,2024-04-28,17.1,9054,22.62,6.53,1.77,16.0
11430,1806,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-17,7.2,385,19.31,5.05,2.83,1.09
9156,830,High-Retention Niche Specialists,Travel,2024-05-26,17.2,172,48.9,5.28,0.48,0.08
65361,448,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-05-30,18.5,806,58.29,6.26,1.21,0.98
99043,1983,Consistent Volume Builders,Food & Cooking,2024-05-13,13.6,258,30.21,4.18,2.64,0.68
30394,2536,Consistent Volume Builders,Lifestyle,2024-06-07,3.5,361,34.59,2.41,1.59,0.57
109206,2279,Consistent Volume Builders,Lifestyle,2024-06-16,7.4,963,28.44,4.0,2.76,2.66
108877,2455,Consistent Volume Builders,Travel,2024-06-17,9.0,299,26.89,5.83,2.55,0.76
64299,2600,Consistent Volume Builders,Tech Deep-Dive Reviews,2024-05-22,9.1,484,33.13,3.5,1.89,0.92
59855,1274,Viral Spike Chasers,Food & Cooking,2024-06-25,5.5,4123,3.75,6.95,1.69,6.96
97286,488,High-Retention Niche Specialists,Health & Fitness Coaching,2024-05-15,17.5,144,42.46,5.3,1.17,0.17
67017,984,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-01,20.1,521,53.17,2.36,1.81,0.94
93793,2503,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-07,7.4,1185,41.59,4.09,1.73,2.06
4471,2393,Consistent Volume Builders,Travel,2024-06-12,8.2,564,33.12,5.24,2.08,1.17
39303,1617,Consistent Volume Builders,Gaming,2024-06-05,9.9,132,17.23,4.03,0.63,0.08
13892,1599,Consistent Volume Builders,Food & Cooking,2024-05-13,12.5,262,34.58,4.23,2.67,0.7
54473,1955,Consistent Volume Builders,Education / Test Prep,2024-06-25,10.7,266,25.49,2.59,3.17,0.84
61961,2680,Consistent Volume Builders,Entertainment,2024-04-05,12.8,64,29.17,3.03,2.93,0.19
62513,2299,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-11,14.7,100,41.54,5.74,3.57,0.36
91759,1959,Consistent Volume Builders,Food & Cooking,2024-05-21,10.1,267,31.09,4.07,3.15,0.84
73287,2052,Consistent Volume Builders,Travel,2024-05-05,11.2,393,33.31,4.32,2.89,1.13
29998,571,High-Retention Niche Specialists,Tech Deep-Dive Reviews,2024-06-07,24.0,1240,46.68,5.45,1.25,1.55
51844,498,High-Retention Niche Specialists,Personal Finance,2024-05-09,21.6,1568,59.67,5.3,1.21,1.89
59319,940,High-Retention Niche Specialists,Personal Finance,2024-05-08,11.3,685,50.59,6.77,1.21,0.83
78809,2598,Consistent Volume Builders,DIY & Craft Tutorials,2024-05-20,14.7,105,29.95,5.43,2.27,0.24
17483,1546,Consistent Volume Builders,Lifestyle,2024-06-05,15.5,496,31.59,5.72,1.69,0.84
98361,1596,Consistent Volume Builders,Travel,2024-05-04,12.9,156,22.43,4.81,1.39,0.22
86064,93,Subscriber Giants,Tech Deep-Dive Reviews,2024-04-29,8.0,19612,28.86,5.84,3.77,73.93
52925,2443,Consistent Volume Builders,Travel,2024-06-14,14.2,282,29.45,4.91,3.14,0.89
77209,1793,Consistent Volume Builders,Travel,2024-05-09,11.0,346,33.78,3.85,2.26,0.78
12615,2467,Consistent Volume Builders,Entertainment,2024-06-12,6.2,399,27.88,4.13,2.18,0.87
90795,1257,Viral Spike Chasers,Personal Finance,2024-06-07,6.1,1986,21.87,6.48,1.46,2.9
94462,37,Subscriber Giants,Education / Test Prep,2024-05-04,13.5,10996,35.21,3.56,3.88,42.68
84355,919,High-Retention Niche Specialists,Food & Cooking,2024-04-13,18.0,378,54.65,5.31,0.73,0.28
100016,785,High-Retention Niche Specialists,Education / Test Prep,2024-05-25,23.2,249,66.43,6.87,1.16,0.29
83817,2193,Consistent Volume Builders,Food & Cooking,2024-05-27,13.5,315,34.37,4.12,3.35,1.05
57182,156,Subscriber Giants,Tech Deep-Dive Reviews,2024-05-20,9.9,24004,53.04,5.25,1.58,37.83
2600,1553,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-29,15.0,249,34.48,3.6,2.75,0.69
34003,2620,Consistent Volume Builders,Travel,2024-04-19,8.5,521,29.62,4.66,2.33,1.21
105870,2161,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-29,6.6,575,26.96,3.35,2.3,1.32
17661,2856,Emerging Dabblers,Entertainment,2024-05-24,8.6,20,21.34,2.58,2.18,0.04
87295,1332,Viral Spike Chasers,Entertainment,2024-04-22,0.5,4330,22.03,9.54,1.98,8.58
91490,824,High-Retention Niche Specialists,Food & Cooking,2024-04-25,18.4,297,60.84,6.57,1.65,0.49
21161,1105,Viral Spike Chasers,Food & Cooking,2024-05-31,12.6,1686,12.9,6.11,2.28,3.85
31798,2074,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-06,8.7,130,28.07,5.22,1.34,0.17
74294,182,Subscriber Giants,Tech Deep-Dive Reviews,2024-06-25,23.4,34367,46.98,8.27,6.84,235.2
13016,1415,Viral Spike Chasers,Entertainment,2024-06-07,10.9,1262,22.96,9.85,0.97,1.23
84920,303,Subscriber Giants,Gaming,2024-04-19,11.0,9549,40.43,4.21,4.9,46.8
29349,1843,Consistent Volume Builders,Lifestyle,2024-06-08,11.9,39,20.72,3.26,2.86,0.11
28649,2551,Consistent Volume Builders,Lifestyle,2024-06-24,7.0,78,39.54,2.94,3.19,0.25
65923,3321,Emerging Dabblers,Food & Cooking,2024-06-01,6.2,43,19.33,2.38,2.21,0.1
68417,825,High-Retention Niche Specialists,Education / Test Prep,2024-05-28,20.9,122,52.76,2.01,1.5,0.18
25371,2530,Consistent Volume Builders,Travel,2024-05-18,15.9,242,28.85,4.15,2.57,0.62
33528,1552,Consistent Volume Builders,Travel,2024-04-11,11.2,332,32.45,4.03,2.5,0.83
50455,1610,Consistent Volume Builders,Lifestyle,2024-05-23,8.6,266,31.72,2.83,3.79,1.01
28857,44,Subscriber Giants,Travel,2024-06-05,13.9,6311,38.7,6.42,1.63,10.31
53045,1625,Consistent Volume Builders,DIY & Craft Tutorials,2024-06-21,16.8,951,30.16,5.03,2.83,2.69
79142,1203,Viral Spike Chasers,Travel,2024-04-12,8.6,728,33.15,8.76,2.38,1.74
80991,1943,Consistent Volume Builders,Travel,2024-05-01,11.0,118,21.68,5.78,3.44,0.41
