creator_id,archetype,niche_category,subscriber_count,channel_age_years,avg_retention_rate,avg_ctr,upload_freq_per_month,avg_video_length_mins,avg_video_len_std,rpm,monthly_views,revenue_90d
3468,Emerging Dabblers,Health & Fitness Coaching,151,10 months,16.66,4.0,2.1,19.8,4.97,2.36,17,0.12
3404, Emerging Dabblers ,Tech Deep-Dive Reviews,100,1.5,15.98,2.05,0.6,5.8,3.21,2.48,13,0.1
631,High-Retention Niche Specialists,Education / Test Prep,45030,2.0,52.86,7.18,6.7,9.7,2.09,1.11,6562,21.78
580,High-Retention Niche Specialists,Health & Fitness Coaching,49786,1.0,52.14,6.21,4.2,18.9,0.89,-6.75,4992,16.01
1699,Consistent Volume Builders,diy & crafts,27310,3.9,33.2,4.46,25.5,6.1,1.35,2.59,2898,22.48
2933,Emerging Dabblers,Health & Fitness Coaching,279,1.5,25.26,4.34,4.1,2.9,4.35,1.88,29,0.16
2328,Consistent Volume Builders,Travel,58677,3.8,37.89,,17.5,11.9,1.81,2.46,3594,26.53
1433,Viral Spike Chasers,Lifestyle,90641,1.8,,6.51,9.6,12.1,2.0,2.12,4506,28.66
1223,Viral Spike Chasers,Lifestyle,"292,305",1.5,19.94,8.48,11.4,7.4,2.74,2.21,19258,127.56
336,High-Retention Niche Specialists,Tech Deep-Dive Reviews,72198,1.1,55.73,4.53,8.1,24.0,1.18,1.61,8790,42.49
3436,Emerging Dabblers,Lifestyle,931,0.3,23.63,3.08,0.5,19.8,6.59,1.51,85,0.39
3022,Emerging Dabblers,Travel,1914,0.6,14.86,3.36,2.2,10.0,5.51,1.79,258,1.39
1276,Viral Spike Chasers,Health & Fitness Coaching,210061,2.0,33.4,8.17,16.1/month,7.9,4.5,2.59,31492,245.07
2015,Consistent Volume Builders,Travel,220000,5.3,38.47,4.15,19.7,8.6,2.25,2.41,35467,256.36
2676,Consistent Volume Builders,  Personal Finance  ,69540,2.2,32.73,5.82,16.3,11.4,2.24,2.02,5298,32.11
457,High-Retention Niche Specialists,Health & Fitness Coaching,21635,4.1,50.19,4.9,6.9,17.0,0.99,1.77,4262,$22.63
2192, Consistent Volume Builders ,Lifestyle,42970,2.0,35.16,4.0,14.8,11.6,2.09,3.24,2580,25.04
2341,Consistent Volume Builders,Food & Cooking,132260,2.6,31.72,5.39,16.8,8.9,3.22,2.92,22687,199.05
3080,Emerging Dabblers,Food & Cooking,952,2.4,24.67,1.49,2.4,7.4,5.5,1.28,121,0.46
2446,Consistent Volume Builders,DIY & Craft Tutorials,19760,1.2,36.49,5.53,19.9,7.6,2.27,2.49,3449,25.8
2671,Consistent Volume Builders,Travel,"36,519",3.2,29.14,3.94,14.5,15.4,1.13,2.76,5914,48.94
493,High-Retention Niche Specialists,  Tech Deep-Dive Reviews  ,27688,5.1,50.42,4.55,7.7,23.3,0.54,1.53,4932,22.69
2403,Consistent Volume Builders,TRAVEL,28297,1.5,33.39,3.92,20.4,8.1,2.22,2.52,2771,20.99
3289,Emerging Dabblers,Travel,595,1.1,16.91,1.62,2.1,7.3,3.29,1.19,37,0.13
2289,Consistent Volume Builders,Entertainment,31325,5.1,32.38,5.7,16.3,12.4,1.84,2.68,3948,31.74
153,Subscriber Giants,Gaming,602974,11.2,33.67,4.9,14.0,18.7,3.14,3.23,115592,1121.2
136,Subscriber Giants,Entertainment,881201,5.7,37.21,6.59,8.7,13.3,2.91,,49076,502.23
3760,Emerging Dabblers,Personal Finance,3918,1.1,14.32,4.23,2.5,14.7,4.28,2.25,565,3.82
980,High-Retention Niche Specialists,Health & Fitness Coaching,85301,4.2,55.74,5.82,4.0,22.9,0.91,1.09,4866,15.96
3132,Emerging Dabblers,Fitness,606,0.2,17.91,2.87,2.0,6.7,0.69,1.86,46,0.26
2927,Emerging Dabblers,Education / Test Prep,320,1.4,11.71,3.38,0.8,24.0,4.11,2.74,55,0.45
1569,Consistent Volume Builders,Lifestyle,68943,4.0,36.71,3.84,5.5,8.8,2.32,3.48,13022,135.81
3712,Emerging Dabblers,game content,423,1.1,22.58,1.4,0.5,15.2,6.06,1.89,47,0.27
548,High-Retention Niche Specialists,Gaming,68058,1.3,55.57,5.92,5.6,19.5,0.6,1.14,5121,17.54
3941,Emerging Dabblers,Travel,100,0.3,18.69,4.22,1.1,6.3,7.08,3.06,5,$0.05
1101,Viral Spike Chasers,Travel,70353,5.5,22.73,11.29,10.8,11.0,6.0,2.82,4296,36.31
3831,Emerging Dabblers,Travel,647,2.0,15.34,2.01,1.3,10.3,3.38,2.03,96,0.59
3745,Emerging Dabblers,Education / Test Prep,6002,2.1,15.69,4.76,0.6/month,5.4,3.96,1.61,610,2.95
3098,Emerging Dabblers,Food & Cooking,6481,1.8,21.27,4.5,1.1,5.4,5.85,2.22,397,2.65
1783,Consistent Volume Builders,Lifestyle,79356,1.2,29.47,4.25,14.1,7.7,1.37,2.93,13581,119.39
2478,Consistent Volume Builders,Entertainment,43317,3.4,31.05,4.6,19.9,7.8,1.14,2.93,7939,69.73
1005,Viral Spike Chasers,travel,81976,3.7,27.0,9.25,12.3,5.7,7.39,1.98,13708,81.4
3229,Emerging Dabblers,Tech Deep-Dive Reviews,"1,816",0.8,17.15,5.16,3.0,9.4,7.55,1.79,220,1.18
2060,Consistent Volume Builders,Food & Cooking,17558,1.2,28.75,3.17,20.9,5.9,1.91,1.8,3466,18.71
927,High-Retention Niche Specialists,DIY & Craft Tutorials,86687,1.7,54.02,6.04,5.8,16.4,0.81,1.3,13427,52.2
1604,Consistent Volume Builders,Health & Fitness Coaching,52099,3.5,29.69,5.03,15.5,17.4,0.24,2.18,5975,39.07
2072,Consistent Volume Builders,Food & Cooking,16997,4.2,26.84,6.28,18.4,10.2,2.51,2.84,2855,24.35
2122,Consistent Volume Builders,DIY & Craft Tutorials,119837,2.7,35.55,4.01,18.8,10.9,2.93,2.79,11872,99.45
3371,new dabblers,Lifestyle,1717,2.0,17.67,2.1,1.4,13.4,6.63,1.13,83,0.28
2442,Consistent Volume Builders,  Cooking  ,220000,2.5,26.71,5.09,19.5,11.1,1.04,3.25,42520,414.83
3071,Emerging Dabblers,Health & Fitness Coaching,"12,000",0.9,23.42,4.96,0.5,7.8,6.85,0.97,2173,6.3
320,High-Retention Niche Specialists,Education / Test Prep,22217,4.1,56.94,4.94,3.8,21.7,0.2,1.14,1233,4.23
1480,Viral Spike Chasers,Lifestyle,200167,2.3,19.25,9.26,4.5,7.3,2.78,2.68,24670,198.1
953,High-Retention Niche Specialists,Personal Finance,10281,3.9,54.85,5.23,4.5,15.3,0.99,1.49,1483,6.64
121,Subscriber Giants,Health & Fitness Coaching,877193,6.9,38.11,6.21,12.4,19.0,1.0,4.49,44400,597.45
3565,Emerging Dabblers,Gaming,719,1.0,14.23,3.22,1.7,18.8,4.56,1.33,32,0.13
3402,Emerging Dabblers,  Education / Test Prep  ,195,0.6,22.79,1.65,2.8,2.2,4.87,2.46,34,0.25
1630,Consistent Volume Builders,Lifestyle,37053,3.5,31.32,,21.0,8.6,2.54,2.51,7138,53.78
3091,Emerging Dabblers,DIY & Craft Tutorials,100,1.4,17.99,5.16,1.5,6.7,3.58,3.08,16,$0.15
3072,Emerging Dabblers,Personal Finance,1084,3.0,17.79,3.02,2.6,12.9,3.27,0.98,207,0.61
1906,Consistent Volume Builders,DIY & Craft Tutorials,44363,2.5,34.44,5.27,14.5,3.8,1.9,2.2,3181,20.99
3756,Emerging Dabblers,DIY & Craft Tutorials,2608,1.9,21.91,2.51,3.8,21.9,2.41,1.03,327,1.01
813,High-Retention Niche Specialists,Travel,13527,2.7,51.49,5.24,5.2,24.3,0.9,1.9,574,$3.28
2871, Emerging Dabblers ,Health & Fitness Coaching,4301,2.5,17.09,2.86,1.2,14.4,5.1,,277,2.53
1380,Viral Spike Chasers,Entertainment,71846,1.0,25.75,10.09,8.8,8.9,4.19,1.72,10783,55.48
1800,Consistent Volume Builders,Food & Cooking,129927,3.3,25.73,5.91,15.8,6.4,1.98,2.9,11632,101.3
535, High-Retention Niche Specialists ,Health & Fitness Coaching,"97,865",2.5,51.02,5.64,6.0,15.4,1.46,1.23,17332,64.04
2867,Emerging Dabblers,Entertainment,408,1.3,15.91,3.5,0.7,5.7,5.55,1.68,31,0.16
781,High-Retention Niche Specialists,Edu / Test Prep,83506,5.6,51.2,6.03,7.0,9.2,0.94,1.3,10012,39.03
656,High-Retention Niche Specialists,  Tech Reviews  ,33697,3.2,50.49,5.36,6.9,22.2,1.44,1.45,1653,7.21
3637,Emerging Dabblers,Education / Test Prep,629,1.0,20.95,4.87,1.9,4.0,2.16,0.82,32,0.08
3248,Emerging Dabblers,  DIY & Craft Tutorials  ,4583,0.5,25.14,2.8,1.7,13.6,1.3,1.2,772,2.79
1470,Viral Spike Chasers,Lifestyle,163323,2.1,19.74,6.24,11.4,3.6,5.72,,15662,92.68
305,Subscriber Giants,Entertainment,1526296,8.7,41.91,5.84,15.8,11.7,2.79,4.68,79767,1121.08
440,High-Retention Niche Specialists,Entertainment,12811,4.5,49.18,5.7,6.6,24.1,0.37,1.98,712,4.23
859,High-Retention Niche Specialists,Health & Fitness Coaching,145054,4.0,,4.56,5.6,20.6,1.16,0.58,22631,39.3
222,Subscriber Giants,Personal Finance,1818001,3.2,40.74,6.5,16.4/month,6.9,2.6,4.96,164718,2448.54
2502,Consistent Volume Builders,DIY & Craft Tutorials,110476,3.8,31.3,4.02,17.8,12.9,0.72,,13599,104.8
1703, Consistent Volume Builders ,DIY & Craft Tutorials,"67,868",1.3,27.95,5.78,21.3,10.4,3.63,2.25,11151,75.21
2899,Emerging Dabblers,Personal Finance,7514,0.6,,2.77,3.1,12.7,3.85,2.13,666,4.26
3663,Emerging Dabblers,Health & Fitness Coaching,"1,264",0.6,21.17,3.43,1.4,11.8,7.25,0.57,172,0.29
2938, Emerging Dabblers ,  Gaming  ,1525,1.8,21.43,2.93,4.2,23.9,7.55,1.57,258,1.22
1050,Viral Spike Chasers,GAMING,130238,2.8 years,27.26,9.18,7.0,7.4,2.98,3.2,6096,58.58
3217,Emerging Dabblers,Health & Fitness Coaching,100,0.2,15.67,,2.8,13.5,5.19,1.72,18,0.09
2916,Emerging Dabblers,Food & Cooking,724,1.6 years,23.25,,3.5,5.6,5.95,2.4,144,1.04
2941,Emerging Dabblers,DIY & Craft Tutorials,441,2.1,16.49,3.66,3.2,16.4,4.64,1.56,62,0.29
2591,Consistent Volume Builders,Lifestyle,24093,3.9,27.84,6.2,19.9,11.7,1.49,3.99,3487,41.79
3474,Emerging Dabblers,Tech Deep-Dive Reviews,839,1.0,9.92,4.04,2.3,12.9,10.04,1.79,140,0.75
3029,Emerging Dabblers,Lifestyle,1333,0.9,11.12,1.89,1.7,7.0,4.9,1.12,88,0.29
985,High-Retention Niche Specialists,  Entertainment  ,114297,2.6,52.01,4.96,7.4,14.7,0.85,1.01,18022,54.37
442,High-Retention Niche Specialists,Tech Deep-Dive Reviews,163973,2.2,53.27,7.1,7.4,17.6,0.96,1.76,23279,122.75
2646,Consistent Volume Builders,Food & Cooking,"46,104",2.7,33.11,4.59,20.4,9.5,2.15,2.37,6609,47.06
3027,Emerging Dabblers,Food & Cooking,2200,0.9,20.0,4.68,3.4,11.3,3.57,1.82,373,2.04
1385,Viral Spike Chasers,Entertainment,61858,2.9,29.23,10.25,9.7,7.9,5.82,1.2,12353,44.48
3735, Emerging Dabblers ,Education / Test Prep,749,1.7,17.48,4.35,3.2,13.8,3.06,1.81,147,$0.80
3868,Emerging Dabblers,Food & Cooking,889,0.2,10.17,2.72,4.5,13.2,5.16,,168,0.76
1241,Viral Spike Chasers,Entertainment,143353,3.9,25.55,6.53,9.1,4.1,3.54,1.01,12551,37.88
1089,Viral Spike Chasers,Gaming,418345,1.6,26.95,8.06,8.2,7.0,7.6,2.22,45902,306.37
1313,viral spike chasers,Lifestyle,395159,3.3,25.01,9.49,12.0,1.5,2.55,,35592,231.71
3129,Emerging Dabblers,DIY & Craft Tutorials,264,1.3,20.0,3.12,1.2,10.4,5.27,2.47,49,0.36
570, High-Retention Niche Specialists ,Education / Test Prep,51571,2.8,48.71,4.45,7.9,23.1,1.98,1.01,10216,30.96
661,High-Retention Niche Specialists,Tech Deep-Dive Reviews,11469,3.6,50.2,5.92,4.4,19.1,1.15,1.55,1614,7.52
3687,Emerging Dabblers,Personal Finance,195,1.5,13.51,4.94,3.7,11.2,3.92,0.82,11,0.03
1125,Viral Spike Chasers,Lifestyle,217963,1.8,19.02,8.5,8.0,12.4,6.6,1.46,38948,171.13
3097,Emerging Dabblers,Lifestyle,739,1.4 yrs,20.23,2.4,1.2,9.6,6.67,2.25,40,$0.27
706,High-Retention Niche Specialists,PERSONAL FINANCE,43141,2.9,51.21,5.86,7.5,22.3,0.78,1.61,5954,28.83
1680,Consistent Volume Builders,lifestyle,162570,2.7,29.18,6.29,13.6,15.2,3.33,2.56,23580,181.15
2501,Consistent Volume Builders,Lifestyle,25975,1.6,34.18,5.47,19.2,8.9,1.8,3.1,4154,38.64
2819,Emerging Dabblers,Food & Cooking,4361,0.2,24.52,1.64,1.5,18.0,6.07,0.71,637,1.36
1788,Consistent Volume Builders,Food & Cooking,72137,1.7,33.02,4.67,18.3,4.9,1.43,2.71,11148,90.52
1324,Viral Spike Chasers,Entertainment,135085,2.9,24.3,7.28,10.0,9.0,4.1,2.42,19671,142.94
1287,ViralSpikeChaser,Entertainment,511871,4.8,20.12,8.67,8.3,7.4,6.86,,40361,$403.63
3437,Emerging Dabblers,Gaming,466,0.8,26.12,3.05,1.3,13.5,2.22,1.68,69,$0.35
994,High-Retention Niche Specialists,Personal Finance,143105,3.6,53.0,5.33,3.0,19.1,1.24,0.81,26808,64.77
510,High-Retention Niche Specialists,Travel,50950,3.8,49.0,6.12,6.4,14.8,1.18,0.97,8229,23.97
3001,Emerging Dabblers,Entertainment,670,0.9,18.65,3.97,2.6,16.6,5.9,2.11,53,0.34
1326, Viral Spike Chasers ,Entertainment,149627,2.3,13.65,11.2,11.2,8.8,4.18,1.52,8735,39.8
3308,Emerging Dabblers,Food & Cooking,1445,0.5,21.98,3.51,0.8,4.2,2.59,0.79,87,0.21
44,Subscriber Giants,Travelling,1807217,7.2,39.75,6.63,13.3,12.2,1.08,1.86,88944,496.81
470, High-Retention Niche Specialists ,Personal Finance,33451,1.9,56.87,6.11,4.4,10.7,2.09,1.72,5258,27.17
1001,Viral Spike Chasers,Gaming,109990,2.7,26.98,8.6,6.9,4.3,4.79,2.15,7482,48.18
3326,Emerging Dabblers,Tech Deep-Dive Reviews,7529,0.5,24.7,4.25,0.9,10.4,7.54,1.81,828,4.51
3698, Emerging Dabblers ,  Gaming  ,6600,0.5,,1.49,1.9,11.0,3.63,1.23,803,2.96
375,high-retention niche specialists,Personal Finance,25675,3.1,57.49,7.01,4.8,18.3,1.13,1.94,3117,18.16
2124,Consistent Volume Builders,Gaming,24936,3.8,28.73,5.51,16.6,9.6,2.21,2.28,2240,15.32
683,High-Retention Niche Specialists,Tech Deep-Dive Reviews,114795,1.2,55.57,5.57,5.8,23.1,0.51,1.25,20195,$75.99
2175,Consistent Volume Builders,Lifestyle,26201,1.7,33.73,4.15,14.0,7.0,1.72,3.86,3257,37.67
2696,Consistent Volume Builders,Lifestyle,35630,4.0,36.64,4.73,15.1,12.4,0.81,2.32,2327,16.19
604,High-Retention Niche Specialists,Tech Deep-Dive Reviews,18163,1.2,52.37,7.97,4.9,16.9,0.66,1.37,2000,$8.20
2573,Consistent Volume Builders,Gaming,131509,3.7,,5.3,19.5,8.5,0.87,2.67,13919,$111.37
2615,Consistent Volume Builders,Crafts,91677,3.4,32.46,5.18,14.3,7.3,2.15,2.59,5991,46.51
3775,new dabblers,Health & Fitness Coaching,1041,0.4,17.66,,1.1,15.7,3.57,1.58,102,0.48
2969,Emerging Dabblers,Food & Cooking,204,1.4,22.46,3.46,1.5,16.2,6.0,1.52,37,0.17
1502,Viral Spike Chasers,Gaming,522284,2.9,22.15,8.87,9.6,9.6,2.58,1.41,48049,202.55
331,High-Retention Niche Specialists,Personal Finance,59589,1.7,57.94,5.78,5.4,21.9,0.42,1.01,11908,36.24
2964,Emerging Dabblers,Lifestyle,6765,1.9,12.64,4.08,2.0,17.2,5.83,2.41,993,7.18
693,High-Retention Niche Specialists,Tech Deep-Dive Reviews,103464,3.7,49.88,5.11,6.5,22.5,0.83,1.54,7616,35.2
2190,Consistent Volume Builders,Travel,54462,4.0,29.07,4.79,20.9,9.5,1.72,3.29,5996,59.26
2114,Consistent Volume Builders,Food & Cooking,"145,992",1.7,28.65,3.51,20.4,6.4,2.09,4.14,19304,$239.82
1354,Viral Spike Chasers,Lifestyle,115565,1.9,19.02,11.37,7.9,6.5,2.73,1.84,8582,47.41
463,High-Retention Niche Specialists,Education / Test Prep,13347,2.5,58.76,4.4,8.3,18.9,0.61,1.34,644,2.59
1317,Viral Spike Chasers,Entertainment,185587,2.6,22.62,,7.3,1.7,1.49,2.8,34341,288.45
1462,Viral Spike Chasers,LifeStyle,61789,2.4,26.63,7.7,5.5,6.9,4.75,2.76,10356,85.83
106,Subscriber Giants,Entertainment,1404787,3.4,44.67,4.87,14.9,15.4,1.8,4.47,97395,1307.18
2181,Consistent Volume Builders,Food & Cooking,43170,3.7,30.74,4.87,26.2,7.5,1.5,2.61,5234,40.98
1717,Consistent Volume Builders,Lifestyle,"15,728",0.8,34.45,4.31,14.1,8.6,2.88,2.64,1540,12.18
937,High-Retention Niche Specialists,Education / Test Prep,54436,4.2,59.63,5.86,8.0,16.6,2.0,2.01,3592,21.71
1025,Viral Spike Chasers,Entertainment,63203,3.7,21.21,7.77,8.4,3.1,5.62,1.71,10981,$56.33
2397,Consistent Volume Builders,LifeStyle,205314,2.7,30.63,3.81,16.3,6.2,2.03,2.04,12397,75.72
3405,Emerging Dabblers,Education / Test Prep,788,16 months,13.17,3.43,3.5,14.5,4.9,1.5,125,$0.56
386,High-Retention Niche Specialists,Education / Test Prep,9824,1.8,55.7,4.53,5.6,19.0,0.94,1.69,763,3.88
619,High-Retention Niche Specialists,Tech Deep-Dive Reviews,68378,3.3,51.29,4.63,6.8,22.8,1.0,1.4,6826,28.57
3131,Emerging Dabblers,  Lifestyle  ,4285,1.9 years,17.28,3.1,1.6,7.7,5.87,2.78,271,2.26
2391,Consistent Volume Builders,Food & Cooking,81101,2.2,30.89,3.86,18.0,4.4,2.61,3.31,8431,83.7
2508,Consistent Volume Builders,Crafts,220000,5.0,31.51,4.67,21.7,6.0,1.16,,14123,158.81
3051,Emerging Dabblers,Lifestyle,1417,2.0,16.12,3.65,1.5,17.6,2.3,1.67,64,0.32
3793,Emerging Dabblers,Travel,3303,1.3,20.88,3.43,0.9,6.4,7.04,2.5,540,4.04
977,High-Retention Niche Specialists,Education,99102,4.7,51.28,4.91,6.7,32.0,0.89,1.66,5927,29.55
426,High-Retention Niche Specialists,Tech Deep-Dive Reviews,66801,2.6,55.42,6.56,3.0,21.5,1.11,1.19,9965,35.66
3744,Emerging dabblers,Tech Deep-Dive Reviews,2473,0.2,,3.41,2.9,24.9,2.94,1.79,425,2.28
2968, Emerging Dabblers ,Travel,594,0.9,23.43,1.98,1.4,12.2,3.37,2.11,73,0.46
2125,Consistent Volume Builders,Lifestyle,41160,3.9,35.74,4.38,11.9,6.6,0.75,2.0,7636,45.91
2026,Consistent Volume Builders,Lifestyle,34582,2.6,,,14.2,3.7,2.19,2.69,4538,36.6
1345,Viral Spike Chasers,Lifestyle,149169,2.9,19.21,7.12,11.9,7.3,4.96,,21611,143.45
1812,Consistent Volume Builders,Food & Cooking,"24,103",1.8,36.04,4.73,22.9,10.9,3.33,3.07,3345,30.78
677,High-Retention Niche Specialists,Personal Finance,144438,2.9,52.7,3.95,7.2,18.7,1.14,0.38,16294,18.58
3062,Emerging Dabblers,LifeStyle,159,0.8,19.46,3.93,2.0,6.7,3.34,3.08,18,$0.17
2832,Emerging Dabblers,Entertainment,232,0.2,25.4,4.68,1.3,15.5,1.57,1.55,21,0.1
129,Subscriber Giants,  Gaming  ,1094037,8.7,37.85,4.98,10.1,16.2,2.36,3.94,97945,1157.25
3356,Emerging Dabblers,Travel,652,2.7,22.13,3.83,2.1,22.7,3.21,1.99,122,0.73
1299,Viral Spike Chasers,Gaming,157058,2.6,25.21,8.58,5.0,9.8,3.92,1.8,28406,153.33
1093,Viral Spike Chasers,Lifestyle,278402,0.7,17.04,8.37,7.3,9.7,2.62,2.6,19347,150.9
3768,Emerging Dabblers,Education / Test Prep,2516,0.9,20.95,3.85,1.3,8.2,5.23,1.84,111,0.61
1183,Viral Spike Chasers,ENTERTAINMENT,84043,3.8,23.04,8.49,6.0,8.6,6.72,1.83,11401,62.62
762,High-Retention Niche Specialists,Health & Fitness Coaching,16135,4.9,,6.28,6.6,13.2,1.91,1.1,1297,$4.27
2485,Consistent Volume Builders,Food & Cooking,50543,1.6,30.14,5.05,17.9,6.8,2.58,2.34,3657,25.69
3833,Emerging Dabblers,Entertainment,1010,0.2 yrs,19.1,4.0,3.8,26.4,5.01,2.33,86,0.6
3339,Emerging Dabblers,Health & Fitness Coaching,1077,1.2,8.83,2.73,0.8,8.2,7.47,0.83,126,0.31
2503,Consistent Volume Builders,  DIY & Craft Tutorials  ,"220,000",1.0 years,37.51,5.6,18.6,7.6,1.15,1.97,15097,89.01
1199,Viral Spike Chasers,Lifestyle,270644,2.3,24.47,8.84,10.9,5.2,4.88,1.97,22750,$134.36
2318,Consistent Volume Builders,Food & Cooking,60590,3.2,37.31,5.27,16.6,9.3,3.04,2.64,8235,65.19
38,Subscriber Giants,Health & Fitness Coaching,974834,4.8,45.34,6.08,13.9,15.0,2.74,4.65,184242,"$2,569.27"
2922,Emerging Dabblers,Entertainment,12000,1.4,24.4,4.77,3.0,14.7,6.23,1.88,1510,8.51
2724,Consistent Volume Builders,Food & Cooking,22748,2.9,32.65,4.71,19.6,14.3,2.42,2.91,3398,29.62
1214,Viral Spike Chasers,  game content  ,146465,3.4,19.45,9.73,9.3,9.4,5.49,2.91,28803,251.56
424,High-Retention Niche Specialists,Education / Test Prep,18509,4.6,61.01,6.12,5.8,34.0,0.53,1.23,2384,8.8
378,High-Retention Niche Specialists,Education / Test Prep,26238,1.1,51.38,5.73,6.9,18.7,1.34,1.53,2150,9.84
3150,Emerging Dabblers,DIY & Craft Tutorials,323,0.7,18.63,3.29,1.9,18.6,2.83,1.3,26,0.1
3300,Emerging Dabblers,Fitness,227,0.5,14.69,3.72,0.5,14.9,2.42,2.16,32,0.21
339,High-Retention Niche Specialists,Personal_Finance,23941,2.3,52.2,4.97,5.0,15.0,0.2,0.9,2477,6.67
418,High-Retention Niche Specialists,Personal Finance,58921,2.5,48.83,5.73,6.4,4.1,1.07,1.86,8317,46.41
1362,Viral Spike Chasers,Entertainment,314206,3.1,19.81,6.34,7.0,11.6,2.87,2.96,57631,$511.28
3070, Emerging Dabblers ,Tech Deep-Dive Reviews,1531,0.6,22.73,2.82,1.0,8.9,3.86,,63,0.35
2722,Consistent Volume Builders,Tech Deep-Dive Reviews,101082,4.2,35.94,3.25,12.0,11.9,1.93,3.17,15128,143.73
513,High-Retention Niche Specialists,Health and Fitness,100366,4.6,49.93,,6.0,14.0,0.91,0.63,5235,9.87
2131,Consistent Volume Builders,DIY & Craft Tutorials,186085,2.7,30.05,5.42,21.4,8.1,0.82,2.79,33651,281.46
3420,Emerging Dabblers,Personal Finance,10798,1.0,24.87,2.27,2.1,10.6,8.78,2.34,1896,13.33
380,High-Retention Niche Specialists,Education / Test Prep,16084,3.5,52.88,5.67,3.0,16.8,1.22,1.45,2287,$9.96
1814,Consistent Volume Builders,Travel,23192,1.3,31.89,4.93,14.2,7.8,1.58,2.46,4389,32.43
1903,Consistent Volume Builders,Lifestyle,31954,2.4,29.49,6.01,15.5,11.1,3.57,3.08,4159,38.44
2856,Emerging Dabblers,Entertainment,845,2.0,20.99,2.09,3.2,6.7,4.07,2.33,64,0.45
812,High-Retention Niche Specialists,Travel,250000,4.7,60.63,5.71,6.9,11.2,1.81,1.15,49059,168.74
2709,Consistent Volume Builders,DIY & Craft Tutorials,39247,3.5,25.06,4.99,18.0,11.6,1.63,4.05,7427,90.17
2354,Consistent Volume Builders,Health & Fitness Coaching,117250,3.5,35.91,3.79,21.5,12.2,2.4,2.5,14672,110.23
1734,Consistent Volume Builders,Lifestyle,154024,2.4,31.26,5.11,19.4,9.0,2.18,3.0,27150,244.75
1329,Viral Spike Chasers,Travel,158155,4.9,19.8,8.46,11.6,6.9,6.24,1.6,25995,125.12
1926,Consistent Volume Builders,Gaming,134483,0.7,29.37,5.74,10.7,7.0,2.87,2.54,11201,85.41
2069,Consistent Volume Builders,DIY & Craft Tutorials,24520,4.0,30.83,5.63,15.1,15.6,3.46,3.08,2833,26.2
2674,Consistent Volume Builders,Food & Cooking,33087,3.0,35.83,4.05,15.5,12.5,2.06,2.12,1886,11.98
1552,Consistent Volume Builders,Travel,126200,3.2,29.55,4.74,12.5,11.6,0.4,2.58,12439,96.12
2223,Consistent Volume Builders,DIY & Craft Tutorials,27618,3.6,34.51,5.99,20.4,12.8,1.78,1.56,4541,21.31
3106,Emerging Dabblers,Gaming,11306,0.6,16.25,4.65,2.3,22.2,6.36,0.96,1675,4.84
1273,Viral Spike Chasers,DIY & Craft Tutorials,119309,1.4,11.31,9.78,15.4,3.4,4.67,0.88,10358,27.33
1420,Viral Spike Chasers,Lifestyle,204514,2.3,29.71,7.81,7.8,5.9,3.27,2.29,19785,136.11
1099,Viral Spike Chasers,DIY,"176,152",3.4,26.39,9.19,8.7,5.4,3.15,2.51,15876,119.64
2169,Consistent Volume Builders,Entertainment,93078,1.4,29.67,4.12,19.1,8.6,1.74,2.8,6293,52.85
1752,Consistent Volume Builders,Health & Fitness Coaching,"91,523",4.1,33.77,4.18,20.8,6.0,1.8,2.32,14053,97.84
105,Subscriber Giants,  Health & Fitness Coaching  ,923773,7.9,43.6,4.85,9.1,8.8,3.69,2.79,121767,1017.53
2701,consistent volume builders,Food/Cook,98098,2.9,35.66,5.59,19.7,13.5,2.91,2.58,19258,149.0
3778,Emerging Dabblers,DIY & Craft Tutorials,1110,0.7,17.88,2.32,0.7,17.0,6.16,2.28,203,1.39
3060,Emerging Dabblers,GAMING,3313,1.5,27.59,4.43,2.5,7.4,3.37,1.62,336,$1.63
779,High-Retention Niche Specialists,Health & Fitness Coaching,68212,0.5,56.03,5.63,9.8,23.0,0.87,1.65,3549,17.6
1513,Viral Spike Chasers,Gaming,314304,2.6,18.34,9.3,5.8,6.0,4.58,2.86,14373,123.34
3890,Emerging Dabblers,Entertainment,4118,1.0,21.16,3.28,2.4,10.6,7.26,1.19,546,1.94
467, High-Retention Niche Specialists ,Entertainment,25618,2.5,54.64,7.06,8.0,19.2,1.13,1.09,3464,11.36
1386,Viral Spike Chasers,LifeStyle,103388,3.4,17.69,9.49,9.7,15.1,3.66,2.46,10334,76.29
3716,Emerging Dabblers,Travel,1976,1.5,19.97,4.13,1.2,1.6,9.85,2.67,298,2.38
483,High-Retention Niche Specialists,Tech Deep-Dive Reviews,38387,2.6,51.31,6.77,6.0,17.1,0.58,0.92,5495,15.12
3149,Emerging Dabblers,Education / Test Prep,8641,0.7,15.78,4.33,1.1,20.4,5.53,1.49,1453,6.48
2510, Consistent Volume Builders ,Gaming,48940,0.9,24.0,4.57,20.0,14.3,2.57,3.24,3681,35.8
498,High-Retention Niche Specialists,Personal Finance,112617,2.1,55.03,,7.7,21.1,1.03,1.25,12751,47.9
936,High-Retention Niche Specialists,Health & Fitness Coaching,"147,520",2.4,47.75,5.4,6.3,22.8,0.98,1.14,25479,87.05
